YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP,URBANICITY,LIV_TYPE,UNITS,OUTSIDE,GATED,RESTRICTED,INCOME,RACE_HOH,PRINCIPAL_REL,PRINCIPAL_AGE,PRINCIPAL_MARITAL,PRINCIPAL_SEX,PRINCIPAL_ARMFOR,PRINCIPAL_ED,PRINCIPAL_RACE,PRINCIPAL_HISP,REF_AGE,REF_MARITAL,REF_SEX,REF_ARMFOR,REF_ED,REF_RACE,REF_HISP,NUM_OVER12,NUM_UNDER12,NUM_REPORT,BUSINESS,BUSINESS_SIGN,BROKEN_IN,NUM_BROKEN_IN,NUM_VEHICLE,VEHICLE_THEFT,NUM_VEHICLE_THEFT,COLLEGE,PUBLIC,INDIAN_RES,FAMILY_STRUCTURE,REGION,PRINCIPAL_SCHOOL,REF_SCHOOL,REF_REL,AGE,MARITAL,SEX,ARMFOR,ED,RACE,HISP,STOLEN,NUM_STOLEN,ATTACK_LOC,WEAPON,NUM_WEAPON,OFFENDER_KNOWN,NUM_OFFENDER_KNOWN,FORCED_SEX,NUM_FORCED_SEX,POLICE,NO_POLICE,DIS_HEAR,DIS_VIS,DIS_LEARN,DIS_PHYS,DIS_DRESS_BATHE,DIS_LEAVING_HOME,CITIZENSHIP,SEXUAL_ORIENTATION,ACTIVE_DUTY,JOB_WEEK,JOB_6MO,JOB_2WEEK,JOB,EMP_TYPE,JOB_LOC,JOB_COLLEGE,ATT_COLLEGE,NUM_INCIDENTS
2020.1,1.89408E+24,6,24,3,1,1,9,2,2,9,99,2,42,1,2,2,9,1,2,41,1,1,2,10,1,2,3,0,3,1,2,2,999,2,2,999,2,9,2,5,3,4,4,11,41,1,1,2,10,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,3
2020.1,1.89408E+24,4,15,1,1,1,9,2,2,10,99,11,33,5,1,2,28,1,2,33,5,1,2,28,1,2,2,3,2,2,9,2,999,2,2,999,2,2,2,10,2,4,4,10,37,5,2,2,11,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,24,3,4,2,4,2
2020.1,1.89408E+24,4,15,1,1,1,9,2,2,10,99,11,33,5,1,2,28,1,2,33,5,1,2,28,1,2,2,3,2,2,9,2,999,2,2,999,2,2,2,10,2,4,4,10,37,5,2,2,11,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,24,3,4,2,4,2
2020.1,1.89412E+24,11,35,1,1,1,9,2,2,16,99,11,28,5,1,2,42,1,2,28,5,1,2,42,1,2,3,0,1,2,9,2,999,2,2,999,2,2,2,14,3,4,4,11,28,5,1,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,2,2,4,1
2020.1,1.89414E+24,21,35,3,1,1,9,2,2,2,99,11,74,4,1,9,28,1,2,74,4,1,9,28,1,2,1,0,2,2,9,2,999,2,2,999,2,9,2,16,3,4,4,11,74,4,1,9,28,1,2,1,1,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,1,2,4,2,2,9,99,9,9,9,4,2
2020.1,1.89414E+24,21,35,3,1,1,9,2,2,2,99,11,74,4,1,9,28,1,2,74,4,1,9,28,1,2,1,0,2,2,9,2,999,2,2,999,2,9,2,16,3,4,4,11,74,4,1,9,28,1,2,1,1,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,1,2,4,2,2,9,99,9,9,9,4,2
2020.1,1.89414E+24,1,15,1,1,1,9,2,2,6,99,11,52,1,2,2,41,2,2,52,1,2,2,41,2,2,2,0,2,2,9,1,1,1,2,999,2,2,2,24,3,1,1,11,52,1,2,2,41,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,98,1,1,2,1,2
2020.1,1.89414E+24,1,15,1,1,1,9,2,2,6,99,11,52,1,2,2,41,2,2,52,1,2,2,41,2,2,2,0,2,2,9,1,1,1,2,999,2,2,2,24,3,1,1,11,52,1,2,2,41,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,98,1,1,2,1,2
2020.1,1.89415E+24,2,14,2,1,1,9,2,2,16,99,11,55,1,1,2,28,1,2,55,1,1,2,28,1,2,1,0,1,2,9,2,999,2,1,1,2,9,2,16,2,4,4,11,55,1,1,2,28,1,2,2,999,2,2,999,2,999,2,999,2,2,1,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.1,1.89418E+24,11,34,3,1,1,9,2,2,12,99,11,20,5,2,2,28,1,2,20,5,2,2,28,1,2,6,0,1,2,9,2,999,4,2,999,2,9,2,31,2,4,4,9,65,1,2,2,28,7,2,1,6,2,2,999,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89418E+24,6,35,2,1,1,9,2,2,13,99,11,40,5,1,2,40,1,2,40,5,1,2,40,1,2,1,0,1,2,9,1,1,1,2,999,2,9,2,16,2,4,4,11,40,5,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.1,1.89419E+24,3,24,2,1,1,9,2,2,5,99,11,73,3,2,9,28,1,2,73,3,2,9,28,1,2,1,0,1,2,9,2,999,1,2,999,2,9,2,32,2,4,4,11,73,3,2,9,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89423E+24,5,34,2,1,1,9,2,2,17,99,11,28,5,1,2,42,1,2,28,5,1,2,42,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,14,2,4,4,11,28,5,1,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,9,1,1,9,9,27,1,1,2,4,1
2020.1,1.89423E+24,10,34,1,1,2,2,2,2,12,99,11,20,5,1,2,28,2,2,20,5,1,2,28,2,2,2,0,2,2,9,1,1,4,2,999,2,2,2,13,2,4,4,7,28,5,1,2,28,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,1,4,2
2020.1,1.89423E+24,10,34,1,1,2,2,2,2,12,99,11,20,5,1,2,28,2,2,20,5,1,2,28,2,2,2,0,2,2,9,1,1,4,2,999,2,2,2,13,2,4,4,7,28,5,1,2,28,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,1,4,2
2020.1,1.8943E+24,10,34,2,1,6,1,1,1,1,99,11,62,5,1,2,11,10,2,62,5,1,2,11,10,2,1,0,1,2,9,2,999,0,9,999,2,2,2,16,2,4,4,11,62,5,1,2,11,10,2,1,4,1,2,999,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89431E+24,11,35,2,1,6,2,2,2,12,99,11,88,2,2,9,8,1,2,88,2,2,9,8,1,2,1,0,2,2,9,2,999,0,9,999,2,2,2,32,2,4,4,11,88,2,2,9,8,1,2,1,2,2,2,999,2,999,2,999,2,2,1,1,2,2,2,1,1,2,1,2,2,9,99,9,9,9,4,2
2020.1,1.89431E+24,11,35,2,1,6,2,2,2,12,99,11,88,2,2,9,8,1,2,88,2,2,9,8,1,2,1,0,2,2,9,2,999,0,9,999,2,2,2,32,2,4,4,11,88,2,2,9,8,1,2,1,2,2,2,999,2,999,2,999,2,2,1,1,2,2,2,1,1,2,1,2,2,9,99,9,9,9,4,2
2020.1,1.89431E+24,10,14,3,1,1,9,2,2,16,99,11,23,1,2,2,41,1,2,23,1,2,2,41,1,2,2,1,1,2,9,2,999,3,2,999,2,2,2,20,2,4,4,1,26,1,1,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.1,1.89431E+24,3,24,3,1,1,9,2,2,11,99,11,65,2,2,2,41,1,2,65,2,2,2,41,1,2,2,0,1,2,9,2,999,1,2,999,2,2,2,29,2,4,4,8,58,3,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,20,1,1,2,4,1
2020.1,1.89431E+24,1,14,3,1,1,9,1,2,1,99,11,41,3,2,2,40,1,2,41,3,2,2,40,1,2,3,0,1,2,9,2,999,0,9,999,2,2,2,28,2,4,4,3,15,5,1,9,8,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,9,9,9,9,9,99,9,9,9,0,1
2020.1,1.89432E+24,10,34,2,1,1,9,2,2,16,99,11,43,1,2,2,43,1,2,43,1,2,2,43,1,2,3,0,1,2,9,2,999,3,2,999,2,9,2,20,2,4,4,1,43,1,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,2,2,4,1
2020.1,1.89432E+24,3,15,2,5,1,9,2,2,10,99,11,59,3,1,2,9,1,2,59,3,1,2,9,1,2,1,0,1,2,9,2,999,2,2,999,2,2,2,16,3,4,4,11,59,3,1,2,9,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,2,1,1,27,1,1,2,4,1
2020.1,1.89432E+24,4,25,2,1,2,1,2,2,10,99,11,37,5,2,2,43,1,2,37,5,2,2,43,1,2,2,0,1,2,9,2,999,2,2,999,2,2,2,29,3,4,4,11,37,5,2,2,43,1,2,2,999,2,2,999,1,1,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,23,1,1,2,4,1
2020.1,1.89433E+24,22,14,2,12,6,3,1,1,1,99,11,25,5,1,2,98,2,2,25,5,1,2,98,2,2,2,0,3,2,9,2,999,0,9,999,2,2,2,14,2,3,3,11,25,5,1,2,98,2,2,1,2,2,1,1,2,999,2,999,2,2,2,2,2,2,2,8,1,8,8,2,2,9,99,9,9,9,3,3
2020.1,1.89433E+24,22,14,2,12,6,3,1,1,1,99,11,25,5,1,2,98,2,2,25,5,1,2,98,2,2,2,0,3,2,9,2,999,0,9,999,2,2,2,14,2,3,3,11,25,5,1,2,98,2,2,1,2,2,1,1,2,999,2,999,2,2,2,2,2,2,2,8,1,8,8,2,2,9,99,9,9,9,3,3
2020.1,1.89433E+24,22,14,2,12,6,3,1,1,1,99,11,25,5,1,2,98,2,2,25,5,1,2,98,2,2,2,0,3,2,9,2,999,0,9,999,2,2,2,14,2,3,3,11,25,5,1,2,98,2,2,1,2,2,1,1,2,999,2,999,2,2,2,2,2,2,2,8,1,8,8,2,2,9,99,9,9,9,3,3
2020.1,1.89433E+24,7,34,3,1,1,9,2,2,5,99,11,62,3,2,2,41,1,2,62,3,2,2,41,1,2,1,0,1,2,9,2,999,1,2,999,2,9,2,32,2,4,4,11,62,3,2,2,41,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,6,1,2,1,1,27,1,1,1,4,1
2020.1,1.89434E+24,2,14,3,1,1,9,2,2,16,99,11,45,5,1,2,41,1,2,45,5,1,2,41,1,2,2,0,1,2,9,2,999,4,2,999,2,9,2,13,3,4,4,7,55,5,1,2,28,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.1,1.89434E+24,3,15,3,1,1,9,2,2,15,99,11,54,1,2,2,40,1,2,54,1,2,2,40,1,2,2,0,1,2,9,2,999,2,2,999,2,2,2,24,3,4,4,11,54,1,2,2,40,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,3,2,1,1,9,9,27,1,1,2,4,1
2020.1,1.89434E+24,12,34,3,1,1,9,2,2,6,99,11,54,5,1,2,28,2,2,54,5,1,2,28,2,2,2,0,1,2,9,1,1,2,2,999,2,9,2,14,3,4,4,11,54,5,1,2,28,2,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.1,1.89435E+24,8,34,2,1,1,9,2,2,8,99,11,19,5,2,2,28,2,2,19,5,2,2,28,2,2,1,0,2,2,9,2,999,0,9,999,2,1,2,32,3,4,4,11,19,5,2,2,28,2,2,1,2,2,2,999,2,999,2,999,1,1,2,2,1,2,2,2,1,2,1,2,1,1,27,1,1,2,4,2
2020.1,1.89435E+24,8,34,2,1,1,9,2,2,8,99,11,19,5,2,2,28,2,2,19,5,2,2,28,2,2,1,0,2,2,9,2,999,0,9,999,2,1,2,32,3,4,4,11,19,5,2,2,28,2,2,1,2,2,2,999,2,999,2,999,1,1,2,2,1,2,2,2,1,2,1,2,1,1,27,1,1,2,4,2
2020.1,1.89436E+24,4,34,2,1,4,1,2,2,8,99,11,42,5,2,2,41,2,2,42,5,2,2,41,2,2,2,1,3,2,9,2,999,1,2,999,2,2,2,28,3,4,4,11,42,5,2,2,41,2,2,1,1,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,6,1,1,9,9,3,1,1,2,4,3
2020.1,1.89436E+24,4,34,2,1,4,1,2,2,8,99,11,42,5,2,2,41,2,2,42,5,2,2,41,2,2,2,1,3,2,9,2,999,1,2,999,2,2,2,28,3,4,4,11,42,5,2,2,41,2,2,1,1,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,6,1,1,9,9,3,1,1,2,4,3
2020.1,1.89436E+24,4,34,2,1,4,1,2,2,8,99,11,42,5,2,2,41,2,2,42,5,2,2,41,2,2,2,1,3,2,9,2,999,1,2,999,2,2,2,28,3,4,4,11,42,5,2,2,41,2,2,1,1,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,6,1,1,9,9,3,1,1,2,4,3
2020.1,1.89436E+24,8,25,2,1,1,9,2,2,9,99,11,18,5,2,2,11,1,2,18,5,2,2,11,1,2,2,0,5,2,9,1,5,1,2,999,2,2,2,29,3,0,0,11,18,5,2,2,11,1,2,1,2,1,1,3,2,999,2,999,2,1,2,1,2,2,2,2,1,1,1,2,2,9,99,9,9,9,0,5
2020.1,1.89436E+24,8,25,2,1,1,9,2,2,9,99,11,18,5,2,2,11,1,2,18,5,2,2,11,1,2,2,0,5,2,9,1,5,1,2,999,2,2,2,29,3,0,0,11,18,5,2,2,11,1,2,1,2,1,1,3,2,999,2,999,2,1,2,1,2,2,2,2,1,1,1,2,2,9,99,9,9,9,0,5
2020.1,1.89436E+24,8,25,2,1,1,9,2,2,9,99,11,18,5,2,2,11,1,2,18,5,2,2,11,1,2,2,0,5,2,9,1,5,1,2,999,2,2,2,29,3,0,0,11,18,5,2,2,11,1,2,1,2,1,1,3,2,999,2,999,2,1,2,1,2,2,2,2,1,1,1,2,2,9,99,9,9,9,0,5
2020.1,1.89436E+24,8,25,2,1,1,9,2,2,9,99,11,18,5,2,2,11,1,2,18,5,2,2,11,1,2,2,0,5,2,9,1,5,1,2,999,2,2,2,29,3,0,0,11,18,5,2,2,11,1,2,1,2,1,1,3,2,999,2,999,2,1,2,1,2,2,2,2,1,1,1,2,2,9,99,9,9,9,0,5
2020.1,1.89436E+24,8,25,2,1,1,9,2,2,9,99,11,18,5,2,2,11,1,2,18,5,2,2,11,1,2,2,0,5,2,9,1,5,1,2,999,2,2,2,29,3,0,0,11,18,5,2,2,11,1,2,1,2,1,1,3,2,999,2,999,2,1,2,1,2,2,2,2,1,1,1,2,2,9,99,9,9,9,0,5
2020.1,1.89436E+24,8,25,2,1,2,1,2,2,8,99,11,57,5,1,2,28,1,2,57,5,1,2,28,1,2,1,0,3,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,57,5,1,2,28,1,2,2,999,2,1,3,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,3
2020.1,1.89436E+24,8,25,2,1,2,1,2,2,8,99,11,57,5,1,2,28,1,2,57,5,1,2,28,1,2,1,0,3,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,57,5,1,2,28,1,2,2,999,2,1,3,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,3
2020.1,1.89436E+24,8,25,2,1,2,1,2,2,8,99,11,57,5,1,2,28,1,2,57,5,1,2,28,1,2,1,0,3,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,57,5,1,2,28,1,2,2,999,2,1,3,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,3
2020.1,1.89436E+24,5,24,3,1,1,9,2,2,2,99,11,56,5,1,2,8,1,2,56,5,1,2,8,1,2,1,0,1,2,9,2,999,2,2,999,2,9,2,16,3,4,4,11,56,5,1,2,8,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89437E+24,10,35,2,1,1,9,2,2,18,99,2,40,1,2,2,43,14,2,39,1,1,2,45,4,2,2,2,1,2,9,2,999,3,2,999,2,9,2,4,2,4,4,11,39,1,1,2,45,4,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,1,1,4,2,4,1
2020.1,1.89437E+24,12,34,2,1,3,1,1,1,1,99,11,52,3,2,2,28,2,2,52,3,2,2,28,2,2,1,0,1,2,9,2,999,0,9,999,2,1,2,32,2,4,4,11,52,3,2,2,28,2,2,1,1,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89438E+24,6,25,2,1,1,9,2,2,17,99,11,50,1,2,2,43,1,2,50,1,2,2,43,1,2,3,1,1,2,9,2,999,2,2,999,2,9,2,17,2,4,4,9,12,5,1,9,6,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,9,1,9,9,9,9,9,99,9,9,9,0,1
2020.1,1.89443E+24,14,14,2,5,1,9,2,2,13,99,11,26,8,1,2,98,1,2,26,8,1,2,98,1,2,2,1,1,2,9,2,999,1,2,999,2,2,2,12,3,4,4,11,26,8,1,2,98,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,8,1,9,9,98,8,8,2,4,1
2020.1,1.89444E+24,13,15,3,1,1,9,2,2,7,99,11,59,3,2,2,28,1,2,59,3,2,2,28,1,2,1,0,1,2,9,2,999,3,2,999,2,9,2,32,3,4,4,11,59,3,2,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,3,2,4,1
2020.1,1.89444E+24,8,24,2,1,1,9,2,2,13,99,2,80,1,2,9,42,1,2,82,1,1,9,42,1,2,2,0,1,2,9,1,1,2,2,999,2,9,2,8,3,4,4,11,82,1,1,9,42,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,4,2,2,9,99,9,9,9,4,1
2020.1,1.89444E+24,2,14,2,1,1,9,2,2,4,99,2,30,1,2,2,40,1,2,31,1,1,2,41,1,2,2,1,1,2,9,2,999,4,2,999,2,9,2,4,3,4,4,11,31,1,1,2,41,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,1,2,4,1
2020.1,1.89446E+24,8,25,2,1,1,9,2,2,5,99,11,34,1,2,2,11,1,2,34,1,2,2,11,1,2,3,1,2,2,9,2,999,1,2,999,2,2,2,20,3,4,4,11,34,1,2,2,11,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,2
2020.1,1.89446E+24,8,25,2,1,1,9,2,2,5,99,11,34,1,2,2,11,1,2,34,1,2,2,11,1,2,3,1,2,2,9,2,999,1,2,999,2,2,2,20,3,4,4,11,34,1,2,2,11,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,2
2020.1,1.89449E+24,3,15,3,1,1,9,2,2,15,99,11,48,1,1,2,41,1,2,48,1,1,2,41,1,2,1,0,1,2,9,2,999,4,2,999,2,9,2,16,3,4,4,11,48,1,1,2,41,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,2,1,9,9,27,1,4,2,4,1
2020.1,1.89449E+24,2,14,3,1,1,9,2,2,13,99,11,55,1,2,2,42,1,2,55,1,2,2,42,1,2,3,0,1,2,9,2,999,4,2,999,2,9,2,21,3,4,4,11,55,1,2,2,42,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,9,3,1,2,4,1
2020.1,1.89449E+24,8,25,2,1,1,9,2,2,17,99,2,51,1,2,2,43,1,2,52,1,1,2,45,1,2,4,0,2,2,9,2,999,2,2,999,2,9,2,4,3,4,4,2,51,1,2,2,43,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,4,1,4,2,4,1
2020.1,1.89449E+24,8,25,2,1,1,9,2,2,17,99,2,51,1,2,2,43,1,2,52,1,1,2,45,1,2,4,0,2,2,9,2,999,2,2,999,2,9,2,4,3,4,4,4,14,5,2,9,8,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,9,1,9,9,9,9,9,99,9,9,9,0,1
2020.1,1.89449E+24,11,35,2,1,1,9,2,2,13,99,11,25,5,2,2,41,1,1,25,5,2,2,41,1,1,2,0,1,2,9,2,999,2,2,999,2,2,2,24,3,4,4,11,25,5,2,2,41,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,16,3,1,2,4,1
2020.1,1.89453E+24,7,24,1,1,1,9,2,2,18,99,2,39,1,2,2,43,4,2,41,1,1,2,42,1,2,4,0,1,2,9,2,999,1,1,1,2,9,2,6,3,1,4,2,39,1,2,2,43,4,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,1,1
2020.1,1.89456E+24,7,24,2,1,1,9,2,2,13,99,2,33,1,2,2,42,1,2,32,1,1,2,41,1,2,2,2,1,2,9,2,999,2,2,999,2,9,2,4,3,4,4,11,32,1,1,2,41,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,3,2,4,1
2020.1,1.89459E+24,9,35,2,1,1,9,2,2,13,99,11,38,1,2,2,42,1,2,38,1,2,2,42,1,2,2,0,1,2,9,2,999,2,2,999,2,2,2,24,3,4,4,11,38,1,2,2,42,1,2,2,999,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,1,2,2,1,9,9,27,3,1,1,4,1
2020.1,1.89461E+24,2,14,2,1,1,9,2,2,13,99,11,39,1,2,2,42,1,2,39,1,2,2,42,1,2,3,3,1,2,9,2,999,2,1,1,2,2,2,20,2,4,4,1,37,1,1,2,43,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,1,2,4,1
2020.1,1.89462E+24,7,24,3,1,5,1,2,2,6,99,11,52,5,2,2,42,1,2,52,5,2,2,42,1,2,1,3,1,2,9,2,999,2,1,2,2,1,2,28,2,4,4,11,52,5,2,2,42,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89463E+24,4,14,1,1,1,9,2,2,10,99,11,66,3,1,9,41,2,2,66,3,1,9,41,2,2,1,0,1,2,9,2,999,1,1,1,2,2,2,16,2,4,4,11,66,3,1,9,41,2,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,4,2,1,1,27,1,1,2,4,1
2020.1,1.89463E+24,3,15,2,5,1,9,2,2,13,99,11,37,5,2,2,40,1,2,37,5,2,2,40,1,2,1,0,2,2,9,1,1,1,2,999,2,2,2,32,2,4,4,11,37,5,2,2,40,1,2,1,1,1,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,2
2020.1,1.89463E+24,3,15,2,5,1,9,2,2,13,99,11,37,5,2,2,40,1,2,37,5,2,2,40,1,2,1,0,2,2,9,1,1,1,2,999,2,2,2,32,2,4,4,11,37,5,2,2,40,1,2,1,1,1,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,2
2020.1,1.89465E+24,1,14,2,1,1,9,2,2,16,99,11,46,5,2,2,42,1,2,46,5,2,2,42,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,30,2,4,4,10,58,5,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,9,1,1,9,9,9,3,1,2,4,1
2020.1,1.89471E+24,5,24,3,1,1,9,2,2,18,99,11,65,3,2,2,42,1,2,65,3,2,2,42,1,2,4,2,1,2,9,2,999,4,2,999,2,9,2,27,2,4,4,3,36,4,1,2,40,1,2,2,999,2,1,1,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,1,9,9,26,1,1,2,4,1
2020.1,1.89472E+24,6,35,2,1,2,1,2,2,9,99,11,23,5,2,2,41,2,2,23,5,2,2,41,2,2,1,0,1,2,9,2,999,1,2,999,2,2,2,32,3,4,4,11,23,5,2,2,41,2,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89474E+24,5,24,1,1,1,9,2,2,16,99,11,34,1,2,2,42,1,2,34,1,2,2,42,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,24,3,4,4,11,34,1,2,2,42,1,2,1,1,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89484E+24,12,25,2,1,6,1,2,1,4,99,11,62,5,2,2,42,1,2,62,5,2,2,42,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,32,2,4,4,11,62,5,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89484E+24,3,15,3,1,1,9,2,2,4,99,2,50,1,2,2,28,1,2,55,1,1,2,28,1,2,2,0,2,2,9,2,999,2,2,999,2,9,2,8,2,4,4,11,55,1,1,2,28,1,2,2,999,1,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,2
2020.1,1.89484E+24,3,15,3,1,1,9,2,2,4,99,2,50,1,2,2,28,1,2,55,1,1,2,28,1,2,2,0,2,2,9,2,999,2,2,999,2,9,2,8,2,4,4,11,55,1,1,2,28,1,2,2,999,1,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,2
2020.1,1.89485E+24,4,25,2,1,1,9,2,2,7,99,11,66,3,2,9,6,1,2,66,3,2,9,6,1,2,2,0,1,2,9,2,999,3,2,999,2,2,2,30,2,4,4,11,66,3,2,9,6,1,2,1,1,2,2,999,2,999,2,999,2,2,2,1,1,1,2,1,1,2,1,2,2,9,99,9,9,9,4,1
2020.1,1.89486E+24,3,25,3,6,1,9,2,2,15,99,11,33,1,2,2,28,2,2,33,1,2,2,28,2,2,4,1,1,2,9,2,999,4,2,999,2,2,2,20,3,4,4,1,34,1,1,2,28,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,1,1,2,4,1
2020.1,1.89492E+24,10,35,2,1,6,1,2,2,15,99,11,44,3,2,2,43,1,2,44,3,2,2,43,1,2,2,0,1,2,9,2,999,2,1,4,2,9,2,29,2,4,4,11,44,3,2,2,43,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,3,1,1,2,4,1
